Vendor Name,General Ledger Number,PO Number,RGA #,PO Class,PO Date,PO Composer,Line No ,Item Number,Item Description,Vendor Catalog Number,"Manufacturer 
Catalog Number",Status,Delivery Date,Self Assessed,Requisition Number,GPO Ind,Commodity Code,Received Qty,Open Qty,Order Qty,UM,Order Price,Extended Amount,Tax,Extended Amount with Tax
OWENS & MINOR,007455063225,K273868,,MEDICAL/SURGICAL SUPPLIES, 01/14/2019  12:15: PM,PMM AutoPO processing login,27,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/19/2019  12:00:00 AM,,UH11N0000016918,Y,27,4,0,4,TB,$3.9535 ,$15.8140 ,0,$15.8140 
OWENS & MINOR,002999713025,K273886,,MEDICAL/SURGICAL SUPPLIES, 01/14/2019  12:45: PM,PMM AutoPO processing login,4,37785,TRAY PORT DRSG CHNG - OUTPATIENT,4352YNDC2629,DYNDC2629,Complete,1/19/2019  12:00:00 AM,,488566,N,03,4,0,4,CS,$227.8048 ,$911.2192 ,0,$911.2192 
OWENS & MINOR,007456263225,K273892,,MEDICAL/SURGICAL SUPPLIES, 01/14/2019  12:45: PM,PMM AutoPO processing login,38,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/19/2019  12:00:00 AM,,UH09N0000016927,Y,27,9,0,9,TB,$3.9535 ,$35.5815 ,0,$35.5815 
OWENS & MINOR,007456263225,K273893,,MEDICAL/SURGICAL SUPPLIES, 01/14/2019  12:45: PM,PMM AutoPO processing login,1,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,1/19/2019  12:00:00 AM,,UH09N0000016927,,03,8,0,8,EA,$14.97 ,$119.76 ,0,$119.76 
OWENS & MINOR,007401563225,K273894,,MEDICAL/SURGICAL SUPPLIES, 01/14/2019  12:45: PM,PMM AutoPO processing login,9,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,1/19/2019  12:00:00 AM,,UHERD0000016926,,03,25,0,25,EA,$14.97 ,$374.25 ,0,$374.25 
OWENS & MINOR,002999713025,K273902,,MEDICAL/SURGICAL SUPPLIES, 01/14/2019  1:15: PM,PMM AutoPO processing login,5,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,1/19/2019  12:00:00 AM,,488620,,03,1,0,1,CS,$598.80 ,$598.80 ,0,$598.80 
OWENS & MINOR,007701663225,K273906,,MEDICAL/SURGICAL SUPPLIES, 01/14/2019  1:15: PM,PMM AutoPO processing login,3,30547,GLOVE SURGEON BIOGEL ULTRA TOUCH SIZE 8,0158041180,41180,Complete,1/19/2019  12:00:00 AM,,MSSS0074397,Y,02,1,0,1,BX,$89.95 ,$89.95 ,0,$89.95 
OWENS & MINOR,007455263225,K273907,,MEDICAL/SURGICAL SUPPLIES, 01/14/2019  1:15: PM,PMM AutoPO processing login,32,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/19/2019  12:00:00 AM,,UH11S0000016928,Y,27,6,0,6,TB,$3.9535 ,$23.7210 ,0,$23.7210 
OWENS & MINOR,001401563225,K273908,,MEDICAL/SURGICAL SUPPLIES, 01/14/2019  1:15: PM,PMM AutoPO processing login,1,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/19/2019  12:00:00 AM,,BPER20000016929,Y,27,6,0,6,TB,$3.9535 ,$23.7210 ,0,$23.7210 
OWENS & MINOR,007450163225,K273924,,MEDICAL/SURGICAL SUPPLIES, 01/14/2019  2:00: PM,PMM AutoPO processing login,15,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/19/2019  12:00:00 AM,,UH06S0000016934,Y,27,3,0,3,TB,$3.9535 ,$11.8605 ,0,$11.8605 
OWENS & MINOR,007458663225,K273925,,MEDICAL/SURGICAL SUPPLIES, 01/14/2019  2:00: PM,PMM AutoPO processing login,14,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,1/19/2019  12:00:00 AM,,CVICU0000016933,,03,18,0,18,EA,$14.97 ,$269.46 ,0,$269.46 
OWENS & MINOR,007458663225,K273925,,MEDICAL/SURGICAL SUPPLIES, 01/14/2019  2:00: PM,PMM AutoPO processing login,23,30547,GLOVE SURGEON BIOGEL ULTRA TOUCH SIZE 8,0158041180,41180,Complete,1/19/2019  12:00:00 AM,,CVICU0000016933,Y,02,11,0,11,PR,$1.7990 ,$19.7890 ,0,$19.7890 
OWENS & MINOR,007458663225,K273926,,MEDICAL/SURGICAL SUPPLIES, 01/14/2019  2:00: PM,PMM AutoPO processing login,3,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/19/2019  12:00:00 AM,,CVICU0000016933,Y,27,4,0,4,TB,$3.9535 ,$15.8140 ,0,$15.8140 
OWENS & MINOR,007457063225,K273944,,MEDICAL/SURGICAL SUPPLIES, 01/14/2019  2:45: PM,PMM AutoPO processing login,23,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/19/2019  12:00:00 AM,,UHPHN0000016935,Y,27,4,0,4,TB,$3.9535 ,$15.8140 ,0,$15.8140 
OWENS & MINOR,007457263225,K273945,,MEDICAL/SURGICAL SUPPLIES, 01/14/2019  2:45: PM,PMM AutoPO processing login,29,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,1/19/2019  12:00:00 AM,,UHPHS0000016938,,03,9,0,9,EA,$14.97 ,$134.73 ,0,$134.73 
OWENS & MINOR,007452263225,K273947,,MEDICAL/SURGICAL SUPPLIES, 01/14/2019  2:45: PM,PMM AutoPO processing login,26,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/19/2019  12:00:00 AM,,UH08S0000016936,Y,27,6,0,6,TB,$3.9535 ,$23.7210 ,0,$23.7210 
OWENS & MINOR,007452263225,K273947,,MEDICAL/SURGICAL SUPPLIES, 01/14/2019  2:45: PM,PMM AutoPO processing login,37,26106,KIT EKG LEADWIRE 5 LEAD DISPOSABLE 13FT,071533135T,33135T,Complete,1/19/2019  12:00:00 AM,,UH08S0000016937,Y,27,20,0,20,EA,$16.4480 ,$328.96 ,0,$328.96 
OWENS & MINOR,002159863225,K273974,,MEDICAL/SURGICAL SUPPLIES, 01/14/2019  3:15: PM,PMM AutoPO processing login,1,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/19/2019  12:00:00 AM,,MSSS0074430,Y,27,10,0,10,TB,$3.9535 ,$39.5350 ,0,$39.5350 
OWENS & MINOR,002150063225,K274025,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  6:15: AM,PMM AutoPO processing login,2,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,On Order,1/20/2019  12:00:00 AM,,MSSS0074405,Y,27,0,6,6,TB,$3.9535 ,$23.7210 ,0,$23.7210 
OWENS & MINOR,007460263225,K274069,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  9:15: AM,PMM AutoPO processing login,10,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/20/2019  12:00:00 AM,,UH09S0000016944,Y,27,7,0,7,TB,$3.9535 ,$27.6745 ,0,$27.6745 
OWENS & MINOR,007401563225,K274070,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  9:15: AM,PMM AutoPO processing login,17,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,1/20/2019  12:00:00 AM,,UHERD0000016940,,03,11,0,11,EA,$14.97 ,$164.67 ,0,$164.67 
OWENS & MINOR,007303563225,K274096,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  10:21: AM,Janet Caliendo,20,26106,KIT EKG LEADWIRE 5 LEAD DISPOSABLE 13FT,071533135T,33135T,Complete,1/20/2019  10:21:32 AM,,01152019,Y,27,50,0,50,EA,$16.4480 ,$822.40 ,0,$822.40 
OWENS & MINOR,007303563225,K274096,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  10:21: AM,Janet Caliendo,25,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/20/2019  10:21:32 AM,,01152019,Y,27,6,0,6,TB,$3.9535 ,$23.7210 ,0,$23.7210 
OWENS & MINOR,001902863225,K274113,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  11:15: AM,PMM AutoPO processing login,2,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/20/2019  12:00:00 AM,,MSSS0074497,Y,27,12,0,12,TB,$3.9535 ,$47.4420 ,0,$47.4420 
OWENS & MINOR,007456263225,K274117,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  11:15: AM,PMM AutoPO processing login,26,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/20/2019  12:00:00 AM,,UH09N0000016950,Y,27,2,0,2,TB,$3.9535 ,$7.9070 ,0,$7.9070 
OWENS & MINOR,007458263321,K274118,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  11:15: AM,PMM AutoPO processing login,1,21740,CONNECTOR TUBING INVISION-PLUS GRN LTX-FREE STER PEEL POUCH,5564RYM7001,RYM-7001,Complete,1/20/2019  12:00:00 AM,,UHNIC0000016949,,27,1,0,1,BX,$359.80 ,$359.80 ,0,$359.80 
OWENS & MINOR,007458263225,K274118,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  11:15: AM,PMM AutoPO processing login,30,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/20/2019  12:00:00 AM,,UHNIC0000016949,Y,27,4,0,4,TB,$3.9535 ,$15.8140 ,0,$15.8140 
OWENS & MINOR,007458263225,K274118,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  11:15: AM,PMM AutoPO processing login,8,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,1/20/2019  12:00:00 AM,,UHNIC0000016949,,03,24,0,24,EA,$14.97 ,$359.28 ,0,$359.28 
OWENS & MINOR,007451063225,K274121,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  11:45: AM,PMM AutoPO processing login,35,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/20/2019  12:00:00 AM,,UH07N0000016951,Y,27,8,0,8,TB,$3.9535 ,$31.6280 ,0,$31.6280 
OWENS & MINOR,007302563225,K274157,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  12:35: PM,Zonnie O. Brown,4,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/20/2019  12:35:48 PM,,MANUAL,Y,27,2,0,2,TB,$3.9535 ,$7.9070 ,0,$7.9070 
OWENS & MINOR,002401063225,K274167,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  12:45: PM,PMM AutoPO processing login,11,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/20/2019  12:00:00 AM,,489036,Y,27,1,0,1,CS,$47.4422 ,$47.4422 ,0,$47.4422 
OWENS & MINOR,002159163225,K274168,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  12:45: PM,PMM AutoPO processing login,1,37785,TRAY PORT DRSG CHNG - OUTPATIENT,4352YNDC2629,DYNDC2629,Complete,1/20/2019  12:00:00 AM,,MSSS0074545,N,03,25,0,25,EA,$5.6951 ,$142.3775 ,0,$142.3775 
OWENS & MINOR,002159163321,K274168,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  12:45: PM,PMM AutoPO processing login,5,9293,CATHETER IV BDINSYTE BD AUTOGUARD 1IN 22GA LF S WINGED,0723382623,382623,Complete,1/20/2019  12:00:00 AM,,MSSS0074545,,27,50,0,50,EA,$1.5420 ,$77.10 ,0,$77.10 
OWENS & MINOR,007705663225,K274177,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  12:46: PM,Sandra Veiga,16,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/20/2019  12:46:05 PM,,MANUAL,Y,27,2,0,2,TB,$3.9535 ,$7.9070 ,0,$7.9070 
OWENS & MINOR,007304063225,K274183,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  1:15: PM,PMM AutoPO processing login,12,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/20/2019  12:00:00 AM,,MSSS0074514,Y,27,10,0,10,TB,$3.9535 ,$39.5350 ,0,$39.5350 
OWENS & MINOR,007501663225,K274184,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  1:15: PM,PMM AutoPO processing login,1,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/20/2019  12:00:00 AM,,MSSS0074530,Y,27,4,0,4,TB,$3.9535 ,$15.8140 ,0,$15.8140 
OWENS & MINOR,007203663225,K274184,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  1:15: PM,PMM AutoPO processing login,8,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/20/2019  12:00:00 AM,,MSSS0074529,Y,27,1,0,1,CS,$47.4422 ,$47.4422 ,0,$47.4422 
OWENS & MINOR,001304063225,K274188,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  1:45: PM,PMM AutoPO processing login,2,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/20/2019  12:00:00 AM,,BPSUR0000016963,Y,27,8,0,8,TB,$3.9535 ,$31.6280 ,0,$31.6280 
OWENS & MINOR,007455263225,K274189,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  1:45: PM,PMM AutoPO processing login,8,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,1/20/2019  12:00:00 AM,,UH11S0000016966,,03,20,0,20,EA,$14.97 ,$299.40 ,0,$299.40 
OWENS & MINOR,006225563225,K274193,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  2:00: PM,PMM AutoPO processing login,4,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/20/2019  12:00:00 AM,,L2PAC0000016969,Y,27,4,0,4,CS,$47.4422 ,$189.7688 ,0,$189.7688 
OWENS & MINOR,002999713025,K274211,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  2:43: PM,Janet Caliendo,20,30547,GLOVE SURGEON BIOGEL ULTRA TOUCH SIZE 8,0158041180,41180,Complete,1/20/2019  2:43:41 PM,,489147,Y,02,1,0,1,BX,$89.95 ,$89.95 ,0,$89.95 
OWENS & MINOR,007458663321,K274214,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  2:45: PM,PMM AutoPO processing login,1,21740,CONNECTOR TUBING INVISION-PLUS GRN LTX-FREE STER PEEL POUCH,5564RYM7001,RYM-7001,Complete,1/20/2019  12:00:00 AM,,CVICU0000016971,N,27,1,0,1,BX,$359.80 ,$359.80 ,0,$359.80 
OWENS & MINOR,007457263225,K274216,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  2:45: PM,PMM AutoPO processing login,8,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/20/2019  12:00:00 AM,,UHPHS0000016972,Y,27,11,0,11,TB,$3.9535 ,$43.4885 ,0,$43.4885 
OWENS & MINOR,001401063225,K274234,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  3:15: PM,PMM AutoPO processing login,1,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/20/2019  12:00:00 AM,,MSSS0074607,Y,27,8,0,8,TB,$3.9535 ,$31.6280 ,0,$31.6280 
OWENS & MINOR,007701063225,K274278,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  4:15: PM,PMM AutoPO processing login,18,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/20/2019  12:00:00 AM,,MSSS0074507,Y,27,1,0,1,CS,$47.4422 ,$47.4422 ,0,$47.4422 
OWENS & MINOR,004PG006244SC08320,K274299,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  5:15: PM,PMM AutoPO processing login,10,9293,CATHETER IV BDINSYTE BD AUTOGUARD 1IN 22GA LF S WINGED,0723382623,382623,Complete,1/20/2019  12:00:00 AM,,MSSS0074603,,27,50,0,50,EA,$1.5420 ,$77.10 ,0,$77.10 
OWENS & MINOR,004PG006244SC08320,K274299,,MEDICAL/SURGICAL SUPPLIES, 01/15/2019  5:15: PM,PMM AutoPO processing login,9,9292,CATHETER IV BD INSYTE BD AUTOGUARD 1IN 20GA LF S,0723382633,382633,Complete,1/20/2019  12:00:00 AM,,MSSS0074603,,27,50,0,50,EA,$1.5420 ,$77.10 ,0,$77.10 
OWENS & MINOR,007303563225,K274304,,INVENTORY - STORES, 01/16/2019  8:01: AM,Julia Scardigno,28,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/21/2019  8:01:33 AM,,,Y,27,8,0,8,TB,$3.9535 ,$31.6280 ,0,$31.6280 
OWENS & MINOR,007457263225,K274321,,MEDICAL/SURGICAL SUPPLIES, 01/16/2019  9:15: AM,PMM AutoPO processing login,31,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/21/2019  12:00:00 AM,,UHPHS0000016976,Y,27,3,0,3,TB,$3.9535 ,$11.8605 ,0,$11.8605 
OWENS & MINOR,007452063225,K274327,,MEDICAL/SURGICAL SUPPLIES, 01/16/2019  9:45: AM,PMM AutoPO processing login,18,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/21/2019  12:00:00 AM,,UH08N0000016979,Y,27,3,0,3,TB,$3.9535 ,$11.8605 ,0,$11.8605 
OWENS & MINOR,007905063321,K274329,,MEDICAL/SURGICAL SUPPLIES, 01/16/2019  9:45: AM,PMM AutoPO processing login,2,21740,CONNECTOR TUBING INVISION-PLUS GRN LTX-FREE STER PEEL POUCH,5564RYM7001,RYM-7001,Complete,1/21/2019  12:00:00 AM,,UH0MM0000016978,N,27,1,0,1,BX,$359.80 ,$359.80 ,0,$359.80 
OWENS & MINOR,007905063225,K274329,,MEDICAL/SURGICAL SUPPLIES, 01/16/2019  9:45: AM,PMM AutoPO processing login,7,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/21/2019  12:00:00 AM,,UH0MM0000016978,Y,27,12,0,12,TB,$3.9535 ,$47.4420 ,0,$47.4420 
OWENS & MINOR,001402063225,K274330,,MEDICAL/SURGICAL SUPPLIES, 01/16/2019  9:45: AM,PMM AutoPO processing login,2,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/21/2019  12:00:00 AM,,BP5240000016952,Y,27,4,0,4,TB,$3.9535 ,$15.8140 ,0,$15.8140 
OWENS & MINOR,007701063225,K274371,,INVENTORY - STORES, 01/16/2019  11:19: AM,Daylis Moreira,19,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/17/2019  12:00:00 AM,,MANUAL,Y,27,6,0,6,TB,$3.9535 ,$23.7210 ,0,$23.7210 
OWENS & MINOR,007458663321,K274386,,MEDICAL/SURGICAL SUPPLIES, 01/16/2019  11:45: AM,PMM AutoPO processing login,1,21740,CONNECTOR TUBING INVISION-PLUS GRN LTX-FREE STER PEEL POUCH,5564RYM7001,RYM-7001,Complete,1/21/2019  12:00:00 AM,,CVICU0000016987,N,27,2,0,2,BX,$359.80 ,$719.60 ,0,$719.60 
OWENS & MINOR,007458663225,K274386,,MEDICAL/SURGICAL SUPPLIES, 01/16/2019  11:45: AM,PMM AutoPO processing login,21,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,1/21/2019  12:00:00 AM,,CVICU0000016987,,03,18,0,18,EA,$14.97 ,$269.46 ,0,$269.46 
OWENS & MINOR,007458663225,K274387,,MEDICAL/SURGICAL SUPPLIES, 01/16/2019  11:45: AM,PMM AutoPO processing login,4,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/21/2019  12:00:00 AM,,CVICU0000016987,Y,27,8,0,8,TB,$3.9535 ,$31.6280 ,0,$31.6280 
OWENS & MINOR,007458463225,K274388,,MEDICAL/SURGICAL SUPPLIES, 01/16/2019  11:45: AM,PMM AutoPO processing login,15,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,1/21/2019  12:00:00 AM,,UHMIC0000016985,,03,9,0,9,EA,$14.97 ,$134.73 ,0,$134.73 
OWENS & MINOR,007455063321,K274406,,MEDICAL/SURGICAL SUPPLIES, 01/16/2019  12:45: PM,PMM AutoPO processing login,2,21740,CONNECTOR TUBING INVISION-PLUS GRN LTX-FREE STER PEEL POUCH,5564RYM7001,RYM-7001,Complete,1/21/2019  12:00:00 AM,,UH11N0000016997,N,27,1,0,1,BX,$359.80 ,$359.80 ,0,$359.80 
OWENS & MINOR,007303563225,K274408,,MEDICAL/SURGICAL SUPPLIES, 01/16/2019  12:48: PM,Zonnie O. Brown,1,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/21/2019  12:48:29 PM,,MANUAL,Y,27,12,0,12,TB,$3.9535 ,$47.4420 ,0,$47.4420 
OWENS & MINOR,007701663225,K274413,,MEDICAL/SURGICAL SUPPLIES, 01/16/2019  1:10: PM,PMM AutoPO processing login,2,30614,APPLICATOR  CHLORAPREP 10.5 ML 2%,0723260715,260715,Complete,1/21/2019  12:00:00 AM,,MSSS0074679,Y,27,1,0,1,BX,$82.6101 ,$82.6101 ,0,$82.6101 
OWENS & MINOR,007451063225,K274414,,MEDICAL/SURGICAL SUPPLIES, 01/16/2019  1:10: PM,PMM AutoPO processing login,37,30547,GLOVE SURGEON BIOGEL ULTRA TOUCH SIZE 8,0158041180,41180,Complete,1/21/2019  12:00:00 AM,,UH07N0000017009,Y,02,8,0,8,PR,$1.7990 ,$14.3920 ,0,$14.3920 
OWENS & MINOR,007451063225,K274414,,MEDICAL/SURGICAL SUPPLIES, 01/16/2019  1:10: PM,PMM AutoPO processing login,38,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,1/21/2019  12:00:00 AM,,UH07N0000017009,,03,8,0,8,EA,$14.97 ,$119.76 ,0,$119.76 
OWENS & MINOR,007451063225,K274415,,MEDICAL/SURGICAL SUPPLIES, 01/16/2019  1:10: PM,PMM AutoPO processing login,1,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/21/2019  12:00:00 AM,,UH07N0000017009,Y,27,8,0,8,TB,$3.9535 ,$31.6280 ,0,$31.6280 
OWENS & MINOR,007451263225,K274424,,MEDICAL/SURGICAL SUPPLIES, 01/16/2019  1:34: PM,PMM AutoPO processing login,20,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/21/2019  12:00:00 AM,,UH07S0000017011,Y,27,2,0,2,TB,$3.9535 ,$7.9070 ,0,$7.9070 
OWENS & MINOR,007456263225,K274425,,MEDICAL/SURGICAL SUPPLIES, 01/16/2019  1:34: PM,PMM AutoPO processing login,39,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/21/2019  12:00:00 AM,,UH09N0000017013,Y,27,5,0,5,TB,$3.9535 ,$19.7675 ,0,$19.7675 
OWENS & MINOR,007462263225,K274427,,MEDICAL/SURGICAL SUPPLIES, 01/16/2019  1:34: PM,PMM AutoPO processing login,24,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,1/21/2019  12:00:00 AM,,UH10N0000017012,,03,22,0,22,EA,$14.97 ,$329.34 ,0,$329.34 
OWENS & MINOR,007303563225,K274432,,MEDICAL/SURGICAL SUPPLIES, 01/16/2019  2:06: PM,Zonnie O. Brown,1,26106,KIT EKG LEADWIRE 5 LEAD DISPOSABLE 13FT,071533135T,33135T,Complete,1/21/2019  2:06:19 PM,,MANUAL,Y,27,50,0,50,EA,$16.4480 ,$822.40 ,0,$822.40 
OWENS & MINOR,007450263225,K274444,,MEDICAL/SURGICAL SUPPLIES, 01/16/2019  2:15: PM,PMM AutoPO processing login,15,37783,KIT EXT CENTRAL LINE DRSG CHNG,4352YNDC2628,DYNDC2628,Complete,1/21/2019  12:00:00 AM,,UH06N0000017014,,03,15,0,15,EA,$14.97 ,$224.55 ,0,$224.55 
OWENS & MINOR,007450263225,K274444,,MEDICAL/SURGICAL SUPPLIES, 01/16/2019  2:15: PM,PMM AutoPO processing login,32,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/21/2019  12:00:00 AM,,UH06N0000017014,Y,27,6,0,6,TB,$3.9535 ,$23.7210 ,0,$23.7210 
OWENS & MINOR,007705663225,K274451,,MEDICAL/SURGICAL SUPPLIES, 01/16/2019  2:28: PM,Sandra Veiga,12,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/21/2019  2:28:47 PM,,MANUAL,Y,27,4,0,4,TB,$3.9535 ,$15.8140 ,0,$15.8140 
OWENS & MINOR,002401063225,K274452,,MEDICAL/SURGICAL SUPPLIES, 01/16/2019  2:31: PM,Zonnie O. Brown,1,128,WIPE CLEANING SANI-CLOTH HB 55% ALCOHOL LARGE 6.75IN 6IN,4725Q55172,Q55172,Complete,1/21/2019  2:31:58 PM,,489431,Y,27,24,0,24,TB,$3.9535 ,$94.8840 ,0,$94.8840 
